semana,categoria,rank_semanal,titulo,horas_semanais_visualizadas,semanas_acumuladas_top_10,lançamento_escalonado,genero,ano,mes
2022-11-20,Films (English),7,Minions & More Volume 2,10500000,2,False,"Animation, Adventure, Comedy",2022,novembro
2022-11-20,Films (English),8,The Good Nurse,8800000,4,False,"Biography, Crime, Drama",2022,novembro
2022-11-20,Films (English),9,Enola Holmes,7610000,3,False,"Action, Adventure, Crime",2022,novembro
2022-11-20,Films (English),10,I Am Vanessa Guillen,7500000,1,False,"Documentary, Crime",2022,novembro
2022-11-20,Films (Non-English),1,Lost Bullet 2,18700000,2,False,"Action, Crime, Thriller",2022,novembro
2022-11-20,Films (Non-English),2,All Quiet on the Western Front,9490000,4,False,"Action, Drama, War",2022,novembro
2022-11-20,Films (Non-English),3,Lost Bullet,6870000,7,False,"Action, Crime, Thriller",2022,novembro
2022-11-20,Films (Non-English),4,Beyond the Universe,6130000,4,False,"Comedy, Drama, Romance",2022,novembro
2022-11-20,Films (Non-English),5,"Monica, O My Darling",5840000,2,False,"Comedy, Crime, Drama",2022,novembro
2022-11-20,Films (Non-English),6,Racionais MC's: From the Streets of São Paulo,4690000,1,False,"Documentary, Music",2022,novembro
2022-11-20,Films (Non-English),7,The Claus Family 2,3800000,2,False,"Comedy, Family, Fantasy",2022,novembro
2022-11-20,Films (Non-English),8,Don't Leave,3410000,2,False,"Comedy, Drama",2022,novembro
2022-11-20,Films (Non-English),9,The Chalk Line,3230000,4,False,"Horror, Mystery, Thriller",2022,novembro
2022-11-20,Films (Non-English),10,The Takeover,2620000,3,False,"Action, Crime, Thriller",2022,novembro
2022-11-20,TV (English),1,The Crown,84310000,2,False,"Biography, Drama, History",2022,novembro
2022-11-20,TV (English),2,1899,79270000,1,False,"Drama, Horror, Mystery",2022,novembro
2022-11-20,TV (English),3,Manifest,35730000,3,False,"Drama, Mystery, Sci-Fi",2022,novembro
2022-11-20,TV (English),4,Dead to Me,30300000,1,False,"Comedy, Crime, Drama",2022,novembro
2022-11-20,TV (English),5,Warrior Nun,27740000,2,False,"Action, Drama, Fantasy",2022,novembro
2022-11-20,TV (English),6,Manifest,25940000,22,False,"Drama, Mystery, Sci-Fi",2022,novembro
2022-11-20,TV (English),7,Ancient Apocalypse,24620000,1,False,"Documentary, History",2022,novembro
2022-11-20,TV (English),8,Warrior Nun,20100000,1,False,"Action, Drama, Fantasy",2022,novembro
2022-11-20,TV (English),9,From Scratch,19880000,5,False,"Drama, Romance",2022,novembro
2022-11-20,TV (English),10,Love Is Blind,19310000,5,False,"Reality-TV, Romance",2022,novembro
2022-11-20,TV (Non-English),1,Til Money Do Us Part,39960000,5,False,Comedy,2022,novembro
2022-11-20,TV (Non-English),2,Elite,36870000,1,False,"Crime, Drama, Thriller",2022,novembro
2022-11-20,TV (Non-English),3,Under the Queen's Umbrella,15620000,4,False,Drama,2022,novembro
2022-11-20,TV (Non-English),4,Little Women,8590000,11,False,"Drama, Romance",2022,novembro
2022-11-20,TV (Non-English),5,Chiquititas,7940000,5,False,"Musical, Family, Comedy",2022,novembro
2022-11-20,TV (Non-English),6,Café con aroma de mujer,6850000,27,False,"Drama, Romance",2022,novembro
2022-11-20,TV (Non-English),7,Extraordinary Attorney Woo,6780000,20,False,Drama,2022,novembro
2022-11-20,TV (Non-English),8,"Pablo Escobar, el patrón del mal",5760000,1,False,"Biography, Crime, Drama",2022,novembro
2022-11-20,TV (Non-English),9,Love Never Lies: Destination Sardinia,5420000,1,False,Reality-TV,2022,novembro
2022-11-20,TV (Non-English),10,Dubai Bling,5400000,4,False,Reality-TV,2022,novembro
2022-11-13,Films (English),1,Enola Holmes 2,62860000,2,False,"Action, Adventure, Crime",2022,novembro
2022-11-13,Films (English),2,Falling for Christmas,48360000,1,False,"Comedy, Romance",2022,novembro
2022-11-13,Films (English),3,Enola Holmes,18650000,2,False,"Action, Adventure, Crime",2022,novembro
2022-11-13,Films (English),4,Medieval,18230000,1,False,"Action, Drama, History",2022,novembro
2022-11-13,Films (English),5,The Good Nurse,15060000,3,False,"Biography, Crime, Drama",2022,novembro
2022-11-13,Films (English),6,Minions & More Volume 2,13510000,1,False,"Animation, Adventure, Comedy",2022,novembro
2022-11-13,Films (English),7,The Bad Guys,12190000,2,False,"Animation, Adventure, Comedy",2022,novembro
2022-11-13,Films (English),8,Where the Crawdads Sing,10830000,1,False,"Drama, Mystery, Romance",2022,novembro
2022-11-13,Films (English),9,The School for Good and Evil,8850000,4,False,"Action, Comedy, Drama",2022,novembro
2022-11-13,Films (English),10,Hotel Transylvania 2,7920000,2,False,"Animation, Adventure, Comedy",2022,novembro
2022-11-13,Films (Non-English),1,Lost Bullet 2,24280000,1,False,"Action, Crime, Thriller",2022,novembro
2022-11-13,Films (Non-English),2,All Quiet on the Western Front,17610000,3,False,"Action, Drama, War",2022,novembro
2022-11-13,Films (Non-English),3,Beyond the Universe,11250000,3,False,"Comedy, Drama, Romance",2022,novembro
2022-11-13,Films (Non-English),4,The Takeover,8890000,2,False,"Action, Crime, Thriller",2022,novembro
2022-11-13,Films (Non-English),5,The Chalk Line,6960000,3,False,"Horror, Mystery, Thriller",2022,novembro
2022-11-13,Films (Non-English),6,The Claus Family 2,5710000,1,False,"Comedy, Family, Fantasy",2022,novembro
2022-11-13,Films (Non-English),7,Lost Bullet,5570000,6,False,"Action, Crime, Thriller",2022,novembro
2022-11-13,Films (Non-English),8,"Monica, O My Darling",4450000,1,False,"Comedy, Crime, Drama",2022,novembro
2022-11-13,Films (Non-English),9,Don't Leave,3770000,1,False,"Comedy, Drama",2022,novembro
2022-11-13,Films (Non-English),10,20th Century Girl,3060000,4,False,"Drama, Romance",2022,novembro
2022-11-13,TV (English),1,The Crown,107390000,1,False,"Biography, Drama, History",2022,novembro
2022-11-13,TV (English),2,Manifest,74780000,2,False,"Drama, Mystery, Sci-Fi",2022,novembro
2022-11-13,TV (English),3,Love Is Blind,47250000,4,False,"Reality-TV, Romance",2022,novembro
2022-11-13,TV (English),4,Manifest,41990000,21,False,"Drama, Mystery, Sci-Fi",2022,novembro
2022-11-13,TV (English),5,From Scratch,31300000,4,False,"Drama, Romance",2022,novembro
2022-11-13,TV (English),6,Warrior Nun,26220000,1,False,"Action, Drama, Fantasy",2022,novembro
2022-11-13,TV (English),7,Inside Man,24970000,2,False,"Crime, Drama, Mystery",2022,novembro
2022-11-13,TV (English),8,The Watcher,18850000,5,False,"Drama, Horror, Mystery",2022,novembro
2022-11-13,TV (English),9,Manifest,18200000,9,False,"Drama, Mystery, Sci-Fi",2022,novembro
2022-11-13,TV (English),10,Guillermo del Toro's Cabinet of Curiosities,18170000,3,False,"Drama, Horror, Mystery",2022,novembro
2022-11-13,TV (Non-English),1,Til Money Do Us Part,46600000,4,False,Comedy,2022,novembro
2022-11-13,TV (Non-English),2,The Secret of the Greco Family,14200000,1,False,Drama,2022,novembro
2022-11-13,TV (Non-English),3,Under the Queen's Umbrella,12200000,3,False,Drama,2022,novembro
2022-11-13,TV (Non-English),4,Little Women,10330000,10,False,"Drama, Romance",2022,novembro
2022-11-13,TV (Non-English),5,If Only,8920000,3,False,"Comedy, Drama, Fantasy",2022,novembro
2022-11-13,TV (Non-English),6,Dubai Bling,8840000,3,False,Reality-TV,2022,novembro
2022-11-13,TV (Non-English),7,Chiquititas,7400000,4,False,"Musical, Family, Comedy",2022,novembro
2022-11-13,TV (Non-English),8,Extraordinary Attorney Woo,6980000,19,False,Drama,2022,novembro
2022-11-13,TV (Non-English),9,Café con aroma de mujer,6580000,26,False,"Drama, Romance",2022,novembro
2022-11-13,TV (Non-English),10,Young Royals,6290000,2,False,"Drama, Romance",2022,novembro
2022-11-06,Films (English),1,Enola Holmes 2,64080000,1,False,"Action, Adventure, Crime",2022,novembro
2022-11-06,Films (English),2,The Good Nurse,36780000,2,False,"Biography, Crime, Drama",2022,novembro
2022-11-06,Films (English),3,The School for Good and Evil,19030000,3,False,"Action, Comedy, Drama",2022,novembro
2022-11-06,Films (English),4,War,16760000,1,False,"Action, Crime, Thriller",2022,novembro
2022-11-06,Films (English),5,Wild Is the Wind,16390000,2,False,"Crime, Drama",2022,novembro
2022-11-06,Films (English),6,The Bad Guys,15910000,1,False,"Animation, Adventure, Comedy",2022,novembro
2022-11-06,Films (English),7,Hotel Transylvania 2,10370000,1,False,"Animation, Adventure, Comedy",2022,novembro
2022-11-06,Films (English),8,Enola Holmes,9640000,1,False,"Action, Adventure, Crime",2022,novembro
2022-11-06,Films (English),9,Oblivion,5860000,1,False,"Action, Adventure, Sci-Fi",2022,novembro
2022-11-06,Films (English),10,The Curse of Bridge Hollow,5030000,4,False,"Adventure, Comedy, Family",2022,novembro
2022-11-06,Films (Non-English),1,All Quiet on the Western Front,39950000,2,False,"Action, Drama, War",2022,novembro
2022-11-06,Films (Non-English),2,The Takeover,25880000,1,False,"Action, Crime, Thriller",2022,novembro
2022-11-06,Films (Non-English),3,Beyond the Universe,20550000,2,False,"Comedy, Drama, Romance",2022,novembro
2022-11-06,Films (Non-English),4,The Chalk Line,10360000,2,False,"Horror, Mystery, Thriller",2022,novembro
2022-11-06,Films (Non-English),5,20th Century Girl,7550000,3,False,"Drama, Romance",2022,novembro
2022-11-06,Films (Non-English),6,Hellhole,6000000,2,False,"Horror, Mystery",2022,novembro
2022-11-06,Films (Non-English),7,Lost Bullet,3930000,5,False,"Action, Crime, Thriller",2022,novembro
2022-11-06,Films (Non-English),8,Robbing Mussolini,3060000,2,False,"Action, Comedy, Crime",2022,novembro
2022-11-06,Films (Non-English),9,Someone Borrowed,2940000,4,False,"Comedy, Romance",2022,novembro
2022-11-06,Films (Non-English),10,The Ghost,2880000,1,False,"Action, Thriller",2022,novembro
2022-11-06,TV (English),1,Manifest,57060000,1,False,"Drama, Mystery, Sci-Fi",2022,novembro
2022-11-06,TV (English),2,Inside Man,52940000,1,False,"Crime, Drama, Mystery",2022,novembro
2022-11-06,TV (English),3,From Scratch,50450000,3,False,"Drama, Romance",2022,novembro
2022-11-06,TV (English),4,Love Is Blind,47130000,3,False,"Reality-TV, Romance",2022,novembro
2022-11-06,TV (English),5,Guillermo del Toro's Cabinet of Curiosities,38800000,2,False,"Drama, Horror, Mystery",2022,novembro
2022-11-06,TV (English),6,The Watcher,35420000,4,False,"Drama, Horror, Mystery",2022,novembro
2022-11-06,TV (English),7,Half Bad: The Bastard Son & The Devil Himself,30890000,2,False,Fantasy,2022,novembro
2022-11-06,TV (English),8,DAHMER,28250000,7,False,"Biography, Crime, Drama",2022,novembro
2022-11-06,TV (English),9,Killer Sally,25360000,1,False,"Documentary, Crime",2022,novembro
2022-11-06,TV (English),10,Manifest,20300000,20,False,"Drama, Mystery, Sci-Fi",2022,novembro
2022-11-06,TV (Non-English),1,Til Money Do Us Part,52230000,3,False,Comedy,2022,novembro
2022-11-06,TV (Non-English),2,Dubai Bling,20790000,2,False,Reality-TV,2022,novembro
2022-11-06,TV (Non-English),3,Young Royals,18860000,1,False,"Drama, Romance",2022,novembro
2022-11-06,TV (Non-English),4,If Only,14950000,2,False,"Comedy, Drama, Fantasy",2022,novembro
2022-11-06,TV (Non-English),5,Little Women,11300000,9,False,"Drama, Romance",2022,novembro
2022-11-06,TV (Non-English),6,Under the Queen's Umbrella,10420000,2,False,Drama,2022,novembro
2022-11-06,TV (Non-English),7,Barbarians,9390000,3,False,"Action, Adventure, Drama",2022,novembro
2022-11-06,TV (Non-English),8,Once Upon a Small Town,9050000,1,False,"Comedy, Drama, Romance",2022,novembro
2022-11-06,TV (Non-English),9,Extraordinary Attorney Woo,8370000,18,False,Drama,2022,novembro
2022-11-06,TV (Non-English),10,Chiquititas,7760000,3,False,"Musical, Family, Comedy",2022,novembro
2022-10-30,Films (English),1,The Good Nurse,68310000,1,False,"Biography, Crime, Drama",2022,outubro
2022-10-30,Films (English),2,The School for Good and Evil,41950000,2,False,"Action, Comedy, Drama",2022,outubro
2022-10-30,Films (English),3,The Stranger,9170000,2,False,"Crime, Drama, Mystery",2022,outubro
2022-10-30,Films (English),4,Wild Is the Wind,8890000,1,False,"Crime, Drama",2022,outubro
2022-10-30,Films (English),5,The Curse of Bridge Hollow,8170000,3,False,"Adventure, Comedy, Family",2022,outubro
2022-10-30,Films (English),6,Luckiest Girl Alive,8020000,4,False,"Drama, Mystery, Thriller",2022,outubro
2022-10-30,Films (English),7,Sing,5420000,4,False,"Animation, Comedy, Family",2022,outubro
2022-10-30,Films (English),8,The Boss Baby,4210000,4,False,"Animation, Adventure, Comedy",2022,outubro
2022-10-30,Films (English),9,Hubie Halloween,3960000,1,False,"Comedy, Horror, Mystery",2022,outubro
2022-10-30,Films (English),10,Blade of the 47 Ronin,3940000,1,False,"Action, Drama, Fantasy",2022,outubro
2022-10-30,Films (Non-English),1,All Quiet on the Western Front,31500000,1,False,"Action, Drama, War",2022,outubro
2022-10-30,Films (Non-English),2,The Chalk Line,17360000,1,False,"Horror, Mystery, Thriller",2022,outubro
2022-10-30,Films (Non-English),3,20th Century Girl,15900000,2,False,"Drama, Romance",2022,outubro
2022-10-30,Films (Non-English),4,Beyond the Universe,12360000,1,False,"Comedy, Drama, Romance",2022,outubro
2022-10-30,Films (Non-English),5,Hellhole,10470000,1,False,"Horror, Mystery",2022,outubro
2022-10-30,Films (Non-English),6,Robbing Mussolini,4600000,1,False,"Action, Comedy, Crime",2022,outubro
2022-10-30,Films (Non-English),7,Someone Borrowed,4200000,3,False,"Comedy, Romance",2022,outubro
2022-10-30,Films (Non-English),8,Lost Bullet,3250000,4,False,"Action, Crime, Thriller",2022,outubro
2022-10-30,Films (Non-English),9,Rurouni Kenshin: The Beginning,2290000,8,False,Action,2022,outubro
2022-10-30,Films (Non-English),10,Laal Singh Chaddha,1990000,4,False,"Comedy, Drama, Romance",2022,outubro
2022-10-30,TV (English),1,From Scratch,72020000,2,False,"Drama, Romance",2022,outubro
2022-10-30,TV (English),2,The Watcher,67510000,3,False,"Drama, Horror, Mystery",2022,outubro
2022-10-30,TV (English),3,Guillermo del Toro's Cabinet of Curiosities,49950000,1,False,"Drama, Horror, Mystery",2022,outubro
2022-10-30,TV (English),4,Love Is Blind,42070000,2,False,"Reality-TV, Romance",2022,outubro
2022-10-30,TV (English),5,DAHMER,40960000,6,False,"Biography, Crime, Drama",2022,outubro
2022-10-30,TV (English),6,Unsolved Mysteries,14060000,2,False,"Documentary, Crime, Mystery",2022,outubro
2022-10-30,TV (English),7,Half Bad: The Bastard Son & The Devil Himself,13830000,1,False,Fantasy,2022,outubro
2022-10-30,TV (English),8,28 Days Haunted,13670000,2,False,"Horror, Reality-TV",2022,outubro
2022-10-30,TV (English),9,Big Mouth,13590000,1,False,"Animation, Comedy, Romance",2022,outubro
2022-10-30,TV (English),10,Little Angel,10800000,1,False,"Drama, Romance",2022,outubro
2022-10-30,TV (Non-English),1,Til Money Do Us Part,51490000,2,False,Comedy,2022,outubro
2022-10-30,TV (Non-English),2,Barbarians,21220000,2,False,"Action, Adventure, Drama",2022,outubro
2022-10-30,TV (Non-English),3,Dubai Bling,13710000,1,False,Reality-TV,2022,outubro
2022-10-30,TV (Non-English),4,Little Women,12290000,8,False,"Drama, Romance",2022,outubro
2022-10-30,TV (Non-English),5,Barbarians,12120000,2,False,"Action, Adventure, Drama",2022,outubro
2022-10-30,TV (Non-English),6,Vatican Girl: The Disappearance of Emanuela Orlandi,10640000,2,False,"Documentary, Crime, History",2022,outubro
2022-10-30,TV (Non-English),7,The Empress,9990000,5,False,"Drama, History, Romance",2022,outubro
2022-10-30,TV (Non-English),8,If Only,9100000,1,False,"Comedy, Drama, Fantasy",2022,outubro
2022-10-30,TV (Non-English),9,Extraordinary Attorney Woo,8990000,17,False,Drama,2022,outubro
2022-10-30,TV (Non-English),10,Under the Queen's Umbrella,8010000,1,False,Drama,2022,outubro
2022-10-23,Films (English),1,The School for Good and Evil,78830000,1,False,"Action, Comedy, Drama",2022,outubro
2022-10-23,Films (English),2,The Curse of Bridge Hollow,25340000,2,False,"Adventure, Comedy, Family",2022,outubro
2022-10-23,Films (English),3,Luckiest Girl Alive,19300000,3,False,"Drama, Mystery, Thriller",2022,outubro
2022-10-23,Films (English),4,The Stranger,17040000,1,False,"Crime, Drama, Mystery",2022,outubro
2022-10-23,Films (English),5,Blackout,12120000,2,False,"Action, Crime, Thriller",2022,outubro
2022-10-23,Films (English),6,Black and Blue,9200000,2,False,"Action, Thriller",2022,outubro
2022-10-23,Films (English),7,Sing,7300000,3,False,"Animation, Comedy, Family",2022,outubro
2022-10-23,Films (English),8,Mr. Harrigan's Phone,5770000,3,False,"Drama, Horror, Mystery",2022,outubro
2022-10-23,Films (English),9,The Boss Baby,5190000,3,False,"Animation, Adventure, Comedy",2022,outubro
2022-10-23,Films (English),10,Charlie's Angels,4920000,1,False,"Action, Adventure, Comedy",2022,outubro
2022-10-23,Films (Non-English),1,Someone Borrowed,14120000,2,False,"Comedy, Romance",2022,outubro
2022-10-23,Films (Non-English),2,20th Century Girl,8000000,1,False,"Drama, Romance",2022,outubro
2022-10-23,Films (Non-English),3,Dobaaraa,3780000,2,False,"Drama, Fantasy, Mystery",2022,outubro
2022-10-23,Films (Non-English),4,Old People,3600000,3,False,Horror,2022,outubro
2022-10-23,Films (Non-English),5,Laal Singh Chaddha,3080000,3,False,"Comedy, Drama, Romance",2022,outubro
2022-10-23,Films (Non-English),6,Doll House,2050000,2,False,Drama,2022,outubro
2022-10-23,Films (Non-English),7,Forever Rich,2010000,2,False,"Comedy, Crime, Drama",2022,outubro
2022-10-23,Films (Non-English),8,Loving Adults,1790000,7,False,"Crime, Drama, Thriller",2022,outubro
2022-10-23,Films (Non-English),9,Blood Red Sky,1510000,16,False,"Action, Drama, Horror",2022,outubro
2022-10-23,Films (Non-English),10,Usogui,1320000,2,False,Thriller,2022,outubro
2022-10-23,TV (English),1,The Watcher,148240000,2,False,"Drama, Horror, Mystery",2022,outubro
2022-10-23,TV (English),2,DAHMER,69110000,5,False,"Biography, Crime, Drama",2022,outubro
2022-10-23,TV (English),3,From Scratch,32230000,1,False,"Drama, Romance",2022,outubro
2022-10-23,TV (English),4,Love Is Blind,24890000,1,False,"Reality-TV, Romance",2022,outubro
2022-10-23,TV (English),5,The Midnight Club,21650000,3,False,"Drama, Horror, Mystery",2022,outubro
2022-10-23,TV (English),6,Unsolved Mysteries,18930000,1,False,"Documentary, Crime, Mystery",2022,outubro
2022-10-23,TV (English),7,The Sinner,13240000,3,False,"Crime, Drama, Mystery",2022,outubro
2022-10-23,TV (English),8,28 Days Haunted,12980000,1,False,"Horror, Reality-TV",2022,outubro
2022-10-23,TV (English),9,Dynasty,12610000,5,False,Drama,2022,outubro
2022-10-23,TV (English),10,Wild Croc Territory,11550000,1,False,Reality-TV,2022,outubro
2022-10-23,TV (Non-English),1,Til Money Do Us Part,21870000,1,False,Comedy,2022,outubro
2022-10-23,TV (Non-English),2,Holy Family,18590000,2,False,Drama,2022,outubro
2022-10-23,TV (Non-English),3,Little Women,15550000,7,False,"Drama, Romance",2022,outubro
2022-10-23,TV (Non-English),4,The Empress,15090000,4,False,"Drama, History, Romance",2022,outubro
2022-10-23,TV (Non-English),5,Barbarians,14590000,1,False,"Action, Adventure, Drama",2022,outubro
2022-10-23,TV (Non-English),6,Vatican Girl: The Disappearance of Emanuela Orlandi,11580000,1,False,"Documentary, Crime, History",2022,outubro
